Date,Births,Unemployment,Inflation,Births_lag1,Births_lag3,Births_lag6,Unemployment_lag1,Unemployment_lag3,Unemployment_lag6,Inflation_lag1,Inflation_lag3,Inflation_lag6,Unemployment_roll3,Month,IsHoliday,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
2048-01-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0
2048-02-29,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,2,0,1,0,0,0,0,0,0,0,0,0,0
2048-03-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,3,0,0,1,0,0,0,0,0,0,0,0,0
2048-04-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,4,0,0,0,1,0,0,0,0,0,0,0,0
2048-05-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,5,0,0,0,0,1,0,0,0,0,0,0,0
2048-06-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,6,0,0,0,0,0,1,0,0,0,0,0,0
2048-07-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,7,0,0,0,0,0,0,1,0,0,0,0,0
2048-08-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,8,0,0,0,0,0,0,0,1,0,0,0,0
2048-09-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,9,0,0,0,0,0,0,0,0,1,0,0,0
2048-10-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,10,0,0,0,0,0,0,0,0,0,1,0,0
2048-11-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,11,0,0,0,0,0,0,0,0,0,0,1,0
2048-12-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,12,0,0,0,0,0,0,0,0,0,0,0,1
2049-01-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0
2049-02-28,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,2,0,1,0,0,0,0,0,0,0,0,0,0
2049-03-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,3,0,0,1,0,0,0,0,0,0,0,0,0
2049-04-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,4,0,0,0,1,0,0,0,0,0,0,0,0
2049-05-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,5,0,0,0,0,1,0,0,0,0,0,0,0
2049-06-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,6,0,0,0,0,0,1,0,0,0,0,0,0
2049-07-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,7,0,0,0,0,0,0,1,0,0,0,0,0
2049-08-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,8,0,0,0,0,0,0,0,1,0,0,0,0
2049-09-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,9,0,0,0,0,0,0,0,0,1,0,0,0
2049-10-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,10,0,0,0,0,0,0,0,0,0,1,0,0
2049-11-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,11,0,0,0,0,0,0,0,0,0,0,1,0
2049-12-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,12,0,0,0,0,0,0,0,0,0,0,0,1
2050-01-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0
2050-02-28,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,2,0,1,0,0,0,0,0,0,0,0,0,0
2050-03-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,3,0,0,1,0,0,0,0,0,0,0,0,0
2050-04-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,4,0,0,0,1,0,0,0,0,0,0,0,0
2050-05-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,5,0,0,0,0,1,0,0,0,0,0,0,0
2050-06-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,6,0,0,0,0,0,1,0,0,0,0,0,0
2050-07-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,7,0,0,0,0,0,0,1,0,0,0,0,0
2050-08-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,8,0,0,0,0,0,0,0,1,0,0,0,0
2050-09-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,9,0,0,0,0,0,0,0,0,1,0,0,0
2050-10-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,10,0,0,0,0,0,0,0,0,0,1,0,0
2050-11-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,11,0,0,0,0,0,0,0,0,0,0,1,0
2050-12-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,12,0,0,0,0,0,0,0,0,0,0,0,1
2051-01-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0
2051-02-28,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,2,0,1,0,0,0,0,0,0,0,0,0,0
2051-03-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,3,0,0,1,0,0,0,0,0,0,0,0,0
2051-04-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,4,0,0,0,1,0,0,0,0,0,0,0,0
2051-05-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,5,0,0,0,0,1,0,0,0,0,0,0,0
2051-06-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,6,0,0,0,0,0,1,0,0,0,0,0,0
2051-07-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,7,0,0,0,0,0,0,1,0,0,0,0,0
2051-08-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,8,0,0,0,0,0,0,0,1,0,0,0,0
2051-09-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,9,0,0,0,0,0,0,0,0,1,0,0,0
2051-10-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,10,0,0,0,0,0,0,0,0,0,1,0,0
2051-11-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,11,0,0,0,0,0,0,0,0,0,0,1,0
2051-12-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,12,0,0,0,0,0,0,0,0,0,0,0,1
2052-01-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0
2052-02-29,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,2,0,1,0,0,0,0,0,0,0,0,0,0
2052-03-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,3,0,0,1,0,0,0,0,0,0,0,0,0
2052-04-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,4,0,0,0,1,0,0,0,0,0,0,0,0
2052-05-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,5,0,0,0,0,1,0,0,0,0,0,0,0
2052-06-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,6,0,0,0,0,0,1,0,0,0,0,0,0
2052-07-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,7,0,0,0,0,0,0,1,0,0,0,0,0
2052-08-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,8,0,0,0,0,0,0,0,1,0,0,0,0
2052-09-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,9,0,0,0,0,0,0,0,0,1,0,0,0
2052-10-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,10,0,0,0,0,0,0,0,0,0,1,0,0
2052-11-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,11,0,0,0,0,0,0,0,0,0,0,1,0
2052-12-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,12,0,0,0,0,0,0,0,0,0,0,0,1
2053-01-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0
2053-02-28,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,2,0,1,0,0,0,0,0,0,0,0,0,0
2053-03-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,3,0,0,1,0,0,0,0,0,0,0,0,0
2053-04-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,4,0,0,0,1,0,0,0,0,0,0,0,0
2053-05-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,5,0,0,0,0,1,0,0,0,0,0,0,0
2053-06-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,6,0,0,0,0,0,1,0,0,0,0,0,0
2053-07-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,7,0,0,0,0,0,0,1,0,0,0,0,0
2053-08-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,8,0,0,0,0,0,0,0,1,0,0,0,0
2053-09-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,9,0,0,0,0,0,0,0,0,1,0,0,0
2053-10-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,10,0,0,0,0,0,0,0,0,0,1,0,0
2053-11-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,11,0,0,0,0,0,0,0,0,0,0,1,0
2053-12-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,12,0,0,0,0,0,0,0,0,0,0,0,1
2054-01-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0
2054-02-28,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,2,0,1,0,0,0,0,0,0,0,0,0,0
2054-03-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,3,0,0,1,0,0,0,0,0,0,0,0,0
2054-04-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,4,0,0,0,1,0,0,0,0,0,0,0,0
2054-05-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,5,0,0,0,0,1,0,0,0,0,0,0,0
2054-06-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,6,0,0,0,0,0,1,0,0,0,0,0,0
2054-07-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,7,0,0,0,0,0,0,1,0,0,0,0,0
2054-08-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,8,0,0,0,0,0,0,0,1,0,0,0,0
2054-09-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,9,0,0,0,0,0,0,0,0,1,0,0,0
2054-10-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,10,0,0,0,0,0,0,0,0,0,1,0,0
2054-11-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,11,0,0,0,0,0,0,0,0,0,0,1,0
2054-12-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,12,0,0,0,0,0,0,0,0,0,0,0,1
2055-01-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0
2055-02-28,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,2,0,1,0,0,0,0,0,0,0,0,0,0
2055-03-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,3,0,0,1,0,0,0,0,0,0,0,0,0
2055-04-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,4,0,0,0,1,0,0,0,0,0,0,0,0
2055-05-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,5,0,0,0,0,1,0,0,0,0,0,0,0
2055-06-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,6,0,0,0,0,0,1,0,0,0,0,0,0
2055-07-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,7,0,0,0,0,0,0,1,0,0,0,0,0
2055-08-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,8,0,0,0,0,0,0,0,1,0,0,0,0
2055-09-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,9,0,0,0,0,0,0,0,0,1,0,0,0
2055-10-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,10,0,0,0,0,0,0,0,0,0,1,0,0
2055-11-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,11,0,0,0,0,0,0,0,0,0,0,1,0
2055-12-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,12,0,0,0,0,0,0,0,0,0,0,0,1
2056-01-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0
2056-02-29,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,2,0,1,0,0,0,0,0,0,0,0,0,0
2056-03-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,3,0,0,1,0,0,0,0,0,0,0,0,0
2056-04-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,4,0,0,0,1,0,0,0,0,0,0,0,0
2056-05-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,5,0,0,0,0,1,0,0,0,0,0,0,0
2056-06-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,6,0,0,0,0,0,1,0,0,0,0,0,0
2056-07-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,7,0,0,0,0,0,0,1,0,0,0,0,0
2056-08-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,8,0,0,0,0,0,0,0,1,0,0,0,0
2056-09-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,9,0,0,0,0,0,0,0,0,1,0,0,0
2056-10-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,10,0,0,0,0,0,0,0,0,0,1,0,0
2056-11-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,11,0,0,0,0,0,0,0,0,0,0,1,0
2056-12-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,12,0,0,0,0,0,0,0,0,0,0,0,1
2057-01-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0
2057-02-28,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,2,0,1,0,0,0,0,0,0,0,0,0,0
2057-03-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,3,0,0,1,0,0,0,0,0,0,0,0,0
2057-04-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,4,0,0,0,1,0,0,0,0,0,0,0,0
2057-05-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,5,0,0,0,0,1,0,0,0,0,0,0,0
2057-06-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,6,0,0,0,0,0,1,0,0,0,0,0,0
2057-07-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,7,0,0,0,0,0,0,1,0,0,0,0,0
2057-08-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,8,0,0,0,0,0,0,0,1,0,0,0,0
2057-09-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,9,0,0,0,0,0,0,0,0,1,0,0,0
2057-10-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,10,0,0,0,0,0,0,0,0,0,1,0,0
2057-11-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,11,0,0,0,0,0,0,0,0,0,0,1,0
2057-12-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,12,0,0,0,0,0,0,0,0,0,0,0,1
2058-01-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0
2058-02-28,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,2,0,1,0,0,0,0,0,0,0,0,0,0
2058-03-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,3,0,0,1,0,0,0,0,0,0,0,0,0
2058-04-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,4,0,0,0,1,0,0,0,0,0,0,0,0
2058-05-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,5,0,0,0,0,1,0,0,0,0,0,0,0
2058-06-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,6,0,0,0,0,0,1,0,0,0,0,0,0
2058-07-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,7,0,0,0,0,0,0,1,0,0,0,0,0
2058-08-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,8,0,0,0,0,0,0,0,1,0,0,0,0
2058-09-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,9,0,0,0,0,0,0,0,0,1,0,0,0
2058-10-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,10,0,0,0,0,0,0,0,0,0,1,0,0
2058-11-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,11,0,0,0,0,0,0,0,0,0,0,1,0
2058-12-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,12,0,0,0,0,0,0,0,0,0,0,0,1
2059-01-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0
2059-02-28,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,2,0,1,0,0,0,0,0,0,0,0,0,0
2059-03-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,3,0,0,1,0,0,0,0,0,0,0,0,0
2059-04-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,4,0,0,0,1,0,0,0,0,0,0,0,0
2059-05-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,5,0,0,0,0,1,0,0,0,0,0,0,0
2059-06-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,6,0,0,0,0,0,1,0,0,0,0,0,0
2059-07-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,7,0,0,0,0,0,0,1,0,0,0,0,0
2059-08-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,8,0,0,0,0,0,0,0,1,0,0,0,0
2059-09-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,9,0,0,0,0,0,0,0,0,1,0,0,0
2059-10-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,10,0,0,0,0,0,0,0,0,0,1,0,0
2059-11-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,11,0,0,0,0,0,0,0,0,0,0,1,0
2059-12-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,12,0,0,0,0,0,0,0,0,0,0,0,1
2060-01-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0
2060-02-29,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,2,0,1,0,0,0,0,0,0,0,0,0,0
2060-03-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,3,0,0,1,0,0,0,0,0,0,0,0,0
2060-04-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,4,0,0,0,1,0,0,0,0,0,0,0,0
2060-05-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,5,0,0,0,0,1,0,0,0,0,0,0,0
2060-06-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,6,0,0,0,0,0,1,0,0,0,0,0,0
2060-07-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,7,0,0,0,0,0,0,1,0,0,0,0,0
2060-08-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,8,0,0,0,0,0,0,0,1,0,0,0,0
2060-09-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,9,0,0,0,0,0,0,0,0,1,0,0,0
2060-10-31,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,10,0,0,0,0,0,0,0,0,0,1,0,0
2060-11-30,3059.0,3.8,3.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,3.2,3.2,3.2,3.8,11,0,0,0,0,0,0,0,0,0,0,1,0
